,State Abbv,State,Year,variable,value
43613,AK,Alaska,2014,PCT_MEN,-0.0
43614,AL,Alabama,2006,PCT_MEN,-0.0
43615,AL,Alabama,2007,PCT_MEN,0.0
43616,AL,Alabama,2008,PCT_MEN,-0.0
43617,AL,Alabama,2009,PCT_MEN,0.0
43618,AL,Alabama,2010,PCT_MEN,0.0
43619,AL,Alabama,2011,PCT_MEN,0.0
43620,AL,Alabama,2012,PCT_MEN,0.0
43621,AL,Alabama,2013,PCT_MEN,0.0
43622,AL,Alabama,2014,PCT_MEN,-0.0
43623,AR,Arkansas,2006,PCT_MEN,-0.14181667749132626
43624,AR,Arkansas,2007,PCT_MEN,-0.0
43625,AR,Arkansas,2008,PCT_MEN,-0.06276654025736554
43626,AR,Arkansas,2009,PCT_MEN,-0.0121908104158029
43627,AR,Arkansas,2010,PCT_MEN,-4.866731066850002e-17
43628,AR,Arkansas,2011,PCT_MEN,-0.1997543041899993
43629,AR,Arkansas,2012,PCT_MEN,-0.26329613202016683
43630,AR,Arkansas,2013,PCT_MEN,-0.12268997448994472
43631,AR,Arkansas,2014,PCT_MEN,-0.09585840266207472
43632,AZ,Arizona,2006,PCT_MEN,0.0
43633,AZ,Arizona,2007,PCT_MEN,0.0
43634,AZ,Arizona,2008,PCT_MEN,0.0
43635,AZ,Arizona,2009,PCT_MEN,0.0
43636,AZ,Arizona,2010,PCT_MEN,0.10622293522006812
43637,AZ,Arizona,2011,PCT_MEN,0.0
43638,AZ,Arizona,2012,PCT_MEN,0.3014397653665249
43639,AZ,Arizona,2013,PCT_MEN,0.2859200297074474
43640,AZ,Arizona,2014,PCT_MEN,0.08372881993585735
43641,CA,California,2006,PCT_MEN,0.06855754895155364
43642,CA,California,2007,PCT_MEN,0.04165643047814019
43643,CA,California,2008,PCT_MEN,0.0042701330486766016
43644,CA,California,2009,PCT_MEN,0.0194808961491062
43645,CA,California,2010,PCT_MEN,0.12462287216046965
43646,CA,California,2011,PCT_MEN,0.0030878204914917533
43647,CA,California,2012,PCT_MEN,0.053717295154768564
43648,CA,California,2013,PCT_MEN,0.045924483292259004
43649,CA,California,2014,PCT_MEN,0.0
43650,CO,Colorado,2006,PCT_MEN,0.0
43651,CO,Colorado,2007,PCT_MEN,-0.0
43652,CO,Colorado,2008,PCT_MEN,-0.0
43653,CO,Colorado,2009,PCT_MEN,-0.0
43654,CO,Colorado,2010,PCT_MEN,-0.0
43655,CO,Colorado,2011,PCT_MEN,-0.0
43656,CO,Colorado,2012,PCT_MEN,-0.0
43657,CO,Colorado,2013,PCT_MEN,-0.0
43658,CO,Colorado,2014,PCT_MEN,-0.0
43659,CT,Connecticut,2006,PCT_MEN,-0.0
43660,CT,Connecticut,2007,PCT_MEN,-0.0
43661,CT,Connecticut,2008,PCT_MEN,-0.0
43662,CT,Connecticut,2009,PCT_MEN,-0.0
43663,CT,Connecticut,2010,PCT_MEN,-0.0
43664,CT,Connecticut,2011,PCT_MEN,-0.0
43665,CT,Connecticut,2012,PCT_MEN,-0.0
43666,CT,Connecticut,2013,PCT_MEN,0.0
43667,CT,Connecticut,2014,PCT_MEN,0.0
43668,DC,Washington D.C.,2006,PCT_MEN,0.0
43669,DC,Washington D.C.,2007,PCT_MEN,0.0
43670,DC,Washington D.C.,2008,PCT_MEN,0.0
43671,DC,Washington D.C.,2009,PCT_MEN,0.0
43672,DC,Washington D.C.,2010,PCT_MEN,0.0
43673,DC,Washington D.C.,2011,PCT_MEN,0.0
43674,DC,Washington D.C.,2012,PCT_MEN,0.0
43675,DC,Washington D.C.,2013,PCT_MEN,0.0
43676,DC,Washington D.C.,2014,PCT_MEN,0.0
43677,DE,Delaware,2006,PCT_MEN,0.0
43678,DE,Delaware,2007,PCT_MEN,0.0
43679,DE,Delaware,2008,PCT_MEN,0.0
43680,DE,Delaware,2009,PCT_MEN,0.0
43681,DE,Delaware,2010,PCT_MEN,0.0
43682,DE,Delaware,2011,PCT_MEN,0.0
43683,DE,Delaware,2012,PCT_MEN,0.0
43684,DE,Delaware,2013,PCT_MEN,0.0
43685,DE,Delaware,2014,PCT_MEN,0.0
43686,FL,Florida,2006,PCT_MEN,-0.21391837107523257
43687,FL,Florida,2007,PCT_MEN,-0.032748534329874096
43688,FL,Florida,2008,PCT_MEN,-0.05361105327910959
43689,FL,Florida,2009,PCT_MEN,-0.06639803237374514
43690,FL,Florida,2010,PCT_MEN,-0.0
43691,FL,Florida,2011,PCT_MEN,-0.18767419263029952
43692,FL,Florida,2012,PCT_MEN,-0.05783887831708733
43693,FL,Florida,2013,PCT_MEN,-0.2282906133197819
43694,FL,Florida,2014,PCT_MEN,-0.0
43695,GA,Georgia,2006,PCT_MEN,0.0
43696,GA,Georgia,2007,PCT_MEN,0.0
43697,GA,Georgia,2008,PCT_MEN,0.0
43698,GA,Georgia,2009,PCT_MEN,-0.0
43699,GA,Georgia,2010,PCT_MEN,-0.0374566932649423
43700,GA,Georgia,2011,PCT_MEN,-0.0
43701,GA,Georgia,2012,PCT_MEN,-0.014318056075995142
43702,GA,Georgia,2013,PCT_MEN,-0.09199287460722956
43703,GA,Georgia,2014,PCT_MEN,-0.1160879177447165
43704,HI,Hawaii,2006,PCT_MEN,0.0
43705,HI,Hawaii,2007,PCT_MEN,0.0
43706,HI,Hawaii,2008,PCT_MEN,0.0
43707,HI,Hawaii,2009,PCT_MEN,-0.0
43708,HI,Hawaii,2010,PCT_MEN,-0.0
43709,HI,Hawaii,2011,PCT_MEN,-0.0
43710,HI,Hawaii,2012,PCT_MEN,-0.0
43711,HI,Hawaii,2013,PCT_MEN,-0.0
43712,HI,Hawaii,2014,PCT_MEN,-0.0
43713,IA,Iowa,2006,PCT_MEN,-0.0740160963380435
43714,IA,Iowa,2007,PCT_MEN,-0.017997958806867324
43715,IA,Iowa,2008,PCT_MEN,-0.02485957255289183
43716,IA,Iowa,2009,PCT_MEN,-0.02785095227973598
43717,IA,Iowa,2010,PCT_MEN,-0.036519838946286576
43718,IA,Iowa,2011,PCT_MEN,-0.0
43719,IA,Iowa,2012,PCT_MEN,-0.01555189906882966
43720,IA,Iowa,2013,PCT_MEN,-0.018168562955817157
43721,IA,Iowa,2014,PCT_MEN,-0.006287057547487793
43722,ID,Idaho,2006,PCT_MEN,-0.0
43723,ID,Idaho,2007,PCT_MEN,-0.0
43724,ID,Idaho,2008,PCT_MEN,-0.0
43725,ID,Idaho,2009,PCT_MEN,-0.0
43726,ID,Idaho,2010,PCT_MEN,-0.0
43727,ID,Idaho,2011,PCT_MEN,-0.009250149968240242
43728,ID,Idaho,2012,PCT_MEN,-0.07679791875539325
43729,ID,Idaho,2013,PCT_MEN,-0.03593045005951616
43730,ID,Idaho,2014,PCT_MEN,-0.09356123934980026
43731,IL,Illinois,2006,PCT_MEN,-0.0
43732,IL,Illinois,2007,PCT_MEN,-0.039318346579022556
43733,IL,Illinois,2008,PCT_MEN,-0.0
43734,IL,Illinois,2009,PCT_MEN,-0.0
43735,IL,Illinois,2010,PCT_MEN,-0.0
43736,IL,Illinois,2011,PCT_MEN,-0.00012844189868199902
43737,IL,Illinois,2012,PCT_MEN,-0.0
43738,IL,Illinois,2013,PCT_MEN,-0.0
43739,IL,Illinois,2014,PCT_MEN,-0.0
43740,IN,Indiana,2006,PCT_MEN,-0.07670012094263712
43741,IN,Indiana,2007,PCT_MEN,-0.032668253059589834
43742,IN,Indiana,2008,PCT_MEN,-0.047942937421399344
43743,IN,Indiana,2009,PCT_MEN,-0.0
43744,IN,Indiana,2010,PCT_MEN,-0.0
43745,IN,Indiana,2011,PCT_MEN,-0.04424713456681412
43746,IN,Indiana,2012,PCT_MEN,-0.02425642531372413
43747,IN,Indiana,2013,PCT_MEN,-0.0
43748,IN,Indiana,2014,PCT_MEN,-0.0
43749,KS,Kansas,2006,PCT_MEN,0.0
43750,KS,Kansas,2007,PCT_MEN,-0.0
43751,KS,Kansas,2008,PCT_MEN,-0.015995700571917144
43752,KS,Kansas,2009,PCT_MEN,-0.05670554488780691
43753,KS,Kansas,2010,PCT_MEN,-0.07317659739162881
43754,KS,Kansas,2011,PCT_MEN,-0.09795215739614554
43755,KS,Kansas,2012,PCT_MEN,-0.05564129395109823
43756,KS,Kansas,2013,PCT_MEN,-0.0
43757,KS,Kansas,2014,PCT_MEN,-0.059624838656106405
43758,KY,Kentucky,2006,PCT_MEN,-0.0
43759,KY,Kentucky,2007,PCT_MEN,-0.0
43760,KY,Kentucky,2008,PCT_MEN,-0.0
43761,KY,Kentucky,2009,PCT_MEN,-0.0
43762,KY,Kentucky,2010,PCT_MEN,0.0
43763,KY,Kentucky,2011,PCT_MEN,-0.0
43764,KY,Kentucky,2012,PCT_MEN,-0.0
43765,KY,Kentucky,2013,PCT_MEN,-0.0
43766,KY,Kentucky,2014,PCT_MEN,0.0
43767,LA,Louisiana,2006,PCT_MEN,-0.0
43768,LA,Louisiana,2007,PCT_MEN,-0.0
43769,LA,Louisiana,2008,PCT_MEN,-0.0
43770,LA,Louisiana,2009,PCT_MEN,-0.0
43771,LA,Louisiana,2010,PCT_MEN,0.0
43772,LA,Louisiana,2011,PCT_MEN,-0.0
43773,LA,Louisiana,2012,PCT_MEN,-0.0
43774,LA,Louisiana,2013,PCT_MEN,-0.0
43775,LA,Louisiana,2014,PCT_MEN,0.0
43776,MA,Massachusetts,2006,PCT_MEN,-0.0
43777,MA,Massachusetts,2007,PCT_MEN,-0.0
43778,MA,Massachusetts,2008,PCT_MEN,-0.0
43779,MA,Massachusetts,2009,PCT_MEN,-0.0
43780,MA,Massachusetts,2010,PCT_MEN,-0.0
43781,MA,Massachusetts,2011,PCT_MEN,-0.0
43782,MA,Massachusetts,2012,PCT_MEN,-0.0
43783,MA,Massachusetts,2013,PCT_MEN,-0.0
43784,MA,Massachusetts,2014,PCT_MEN,-0.0
43785,MD,Maryland,2006,PCT_MEN,-0.0
43786,MD,Maryland,2007,PCT_MEN,-0.1362012649414484
43787,MD,Maryland,2008,PCT_MEN,-0.0
43788,MD,Maryland,2009,PCT_MEN,-0.09391716917230757
43789,MD,Maryland,2010,PCT_MEN,-0.0
43790,MD,Maryland,2011,PCT_MEN,0.0
43791,MD,Maryland,2012,PCT_MEN,0.0
43792,MD,Maryland,2013,PCT_MEN,0.0
43793,MD,Maryland,2014,PCT_MEN,0.0
43794,ME,Maine,2006,PCT_MEN,-0.0
43795,ME,Maine,2007,PCT_MEN,-0.0
43796,ME,Maine,2008,PCT_MEN,0.0
43797,ME,Maine,2009,PCT_MEN,-0.0
43798,ME,Maine,2010,PCT_MEN,-0.0
43799,ME,Maine,2011,PCT_MEN,0.0
43800,ME,Maine,2012,PCT_MEN,0.0
43801,ME,Maine,2013,PCT_MEN,0.0
43802,ME,Maine,2014,PCT_MEN,0.0
43803,MI,Michigan,2006,PCT_MEN,-0.13792947506268066
43804,MI,Michigan,2007,PCT_MEN,-0.01662848586380536
43805,MI,Michigan,2008,PCT_MEN,-0.06228767170307133
43806,MI,Michigan,2009,PCT_MEN,-0.0
43807,MI,Michigan,2010,PCT_MEN,-0.0
43808,MI,Michigan,2011,PCT_MEN,-0.014461065021839218
43809,MI,Michigan,2012,PCT_MEN,-0.0
43810,MI,Michigan,2013,PCT_MEN,-0.019840365997819916
43811,MI,Michigan,2014,PCT_MEN,-0.0
43812,MN,Minnesota,2006,PCT_MEN,-0.18730961154942555
43813,MN,Minnesota,2007,PCT_MEN,-0.10158253870471104
43814,MN,Minnesota,2008,PCT_MEN,-0.12315473729125867
43815,MN,Minnesota,2009,PCT_MEN,-0.0
43816,MN,Minnesota,2010,PCT_MEN,-0.0
43817,MN,Minnesota,2011,PCT_MEN,-0.0
43818,MN,Minnesota,2012,PCT_MEN,-0.0
43819,MN,Minnesota,2013,PCT_MEN,-0.0
43820,MN,Minnesota,2014,PCT_MEN,-0.0
43821,MO,Missouri,2006,PCT_MEN,-0.0
43822,MO,Missouri,2007,PCT_MEN,-0.0
43823,MO,Missouri,2008,PCT_MEN,-0.0
43824,MO,Missouri,2009,PCT_MEN,-0.047625452758778344
43825,MO,Missouri,2010,PCT_MEN,-0.0578517226562463
43826,MO,Missouri,2011,PCT_MEN,-0.03616052842068843
43827,MO,Missouri,2012,PCT_MEN,-0.0
43828,MO,Missouri,2013,PCT_MEN,-0.0
43829,MO,Missouri,2014,PCT_MEN,-0.0
43830,MS,Mississippi,2006,PCT_MEN,-0.0
43831,MS,Mississippi,2007,PCT_MEN,-0.0
43832,MS,Mississippi,2008,PCT_MEN,-0.0
43833,MS,Mississippi,2009,PCT_MEN,-0.024140913045883283
43834,MS,Mississippi,2010,PCT_MEN,-0.027462860965739355
43835,MS,Mississippi,2011,PCT_MEN,-0.022361902539549578
43836,MS,Mississippi,2012,PCT_MEN,-0.014032662916485226
43837,MS,Mississippi,2013,PCT_MEN,-0.024634871969850532
43838,MS,Mississippi,2014,PCT_MEN,-0.017397830280890047
43839,MT,Montana,2006,PCT_MEN,-0.0
43840,MT,Montana,2007,PCT_MEN,-0.0
43841,MT,Montana,2008,PCT_MEN,-0.0
43842,MT,Montana,2009,PCT_MEN,-0.0
43843,MT,Montana,2010,PCT_MEN,-0.0
43844,MT,Montana,2011,PCT_MEN,-0.0
43845,MT,Montana,2012,PCT_MEN,-0.0
43846,MT,Montana,2013,PCT_MEN,-0.0
43847,MT,Montana,2014,PCT_MEN,-0.0
43848,NC,North Carolina,2006,PCT_MEN,0.07198972135506837
43849,NC,North Carolina,2007,PCT_MEN,0.0001136047077508643
43850,NC,North Carolina,2008,PCT_MEN,0.0
43851,NC,North Carolina,2009,PCT_MEN,-0.0
43852,NC,North Carolina,2010,PCT_MEN,-0.0
43853,NC,North Carolina,2011,PCT_MEN,0.0
43854,NC,North Carolina,2012,PCT_MEN,0.029585942578881346
43855,NC,North Carolina,2013,PCT_MEN,0.06580189461891107
43856,NC,North Carolina,2014,PCT_MEN,0.12534792598454111
43857,ND,North Dakota,2006,PCT_MEN,-0.09596688556611722
43858,ND,North Dakota,2007,PCT_MEN,-0.0
43859,ND,North Dakota,2008,PCT_MEN,-0.0
43860,ND,North Dakota,2009,PCT_MEN,-0.0
43861,ND,North Dakota,2010,PCT_MEN,-0.0838353852429577
43862,ND,North Dakota,2011,PCT_MEN,-0.21102697406638377
43863,ND,North Dakota,2012,PCT_MEN,-0.2217383692867922
43864,ND,North Dakota,2013,PCT_MEN,-0.3051483089561671
43865,ND,North Dakota,2014,PCT_MEN,-0.22984745671848564
43866,NE,Nebraska,2006,PCT_MEN,-0.2016029427807709
43867,NE,Nebraska,2007,PCT_MEN,-0.3809495752766073
43868,NE,Nebraska,2008,PCT_MEN,-0.332343756260017
43869,NE,Nebraska,2009,PCT_MEN,-0.11687994717315833
43870,NE,Nebraska,2010,PCT_MEN,-0.05433185232175744
43871,NE,Nebraska,2011,PCT_MEN,-0.0
43872,NE,Nebraska,2012,PCT_MEN,-0.0
43873,NE,Nebraska,2013,PCT_MEN,-0.0
43874,NE,Nebraska,2014,PCT_MEN,-0.0
43875,NH,New Hampshire,2006,PCT_MEN,-0.04236056195419491
43876,NH,New Hampshire,2007,PCT_MEN,-0.0
43877,NH,New Hampshire,2008,PCT_MEN,-0.0
43878,NH,New Hampshire,2009,PCT_MEN,-0.0
43879,NH,New Hampshire,2010,PCT_MEN,-0.0
43880,NH,New Hampshire,2011,PCT_MEN,0.0
43881,NH,New Hampshire,2012,PCT_MEN,0.0
43882,NH,New Hampshire,2013,PCT_MEN,0.0
43883,NH,New Hampshire,2014,PCT_MEN,0.0
43884,NJ,New Jersey,2006,PCT_MEN,-0.0
43885,NJ,New Jersey,2007,PCT_MEN,-0.0
43886,NJ,New Jersey,2008,PCT_MEN,0.0
43887,NJ,New Jersey,2009,PCT_MEN,0.0
43888,NJ,New Jersey,2010,PCT_MEN,0.0
43889,NJ,New Jersey,2011,PCT_MEN,0.0
43890,NJ,New Jersey,2012,PCT_MEN,0.0
43891,NJ,New Jersey,2013,PCT_MEN,0.0
43892,NJ,New Jersey,2014,PCT_MEN,0.060053748695923045
43893,NM,New Mexico,2006,PCT_MEN,-0.0
43894,NM,New Mexico,2007,PCT_MEN,-0.0
43895,NM,New Mexico,2008,PCT_MEN,0.0
43896,NM,New Mexico,2009,PCT_MEN,-0.0
43897,NM,New Mexico,2010,PCT_MEN,-0.0
43898,NM,New Mexico,2011,PCT_MEN,-0.19680433278778206
43899,NM,New Mexico,2012,PCT_MEN,-0.22588391347778894
43900,NM,New Mexico,2013,PCT_MEN,-0.07208993130001377
43901,NM,New Mexico,2014,PCT_MEN,-0.0
43902,NV,Nevada,2006,PCT_MEN,0.0
43903,NV,Nevada,2007,PCT_MEN,0.0
43904,NV,Nevada,2008,PCT_MEN,0.0
43905,NV,Nevada,2009,PCT_MEN,0.0
43906,NV,Nevada,2010,PCT_MEN,0.0
43907,NV,Nevada,2011,PCT_MEN,-0.0
43908,NV,Nevada,2012,PCT_MEN,-0.0
43909,NV,Nevada,2013,PCT_MEN,-0.0
43910,NV,Nevada,2014,PCT_MEN,-0.0
43911,NY,New York,2006,PCT_MEN,0.0
43912,NY,New York,2007,PCT_MEN,-0.0
43913,NY,New York,2008,PCT_MEN,-0.0
43914,NY,New York,2009,PCT_MEN,-0.0
43915,NY,New York,2010,PCT_MEN,0.0
43916,NY,New York,2011,PCT_MEN,-0.0
43917,NY,New York,2012,PCT_MEN,-0.0
43918,NY,New York,2013,PCT_MEN,-0.0
43919,NY,New York,2014,PCT_MEN,0.0
43920,OH,Ohio,2006,PCT_MEN,-0.0
43921,OH,Ohio,2007,PCT_MEN,-0.016547502949593985
43922,OH,Ohio,2008,PCT_MEN,0.0
43923,OH,Ohio,2009,PCT_MEN,0.0
43924,OH,Ohio,2010,PCT_MEN,0.0
43925,OH,Ohio,2011,PCT_MEN,-0.0
43926,OH,Ohio,2012,PCT_MEN,-0.0
43927,OH,Ohio,2013,PCT_MEN,0.0
43928,OH,Ohio,2014,PCT_MEN,-0.0
43929,OK,Oklahoma,2006,PCT_MEN,-0.16669216250566757
43930,OK,Oklahoma,2007,PCT_MEN,-0.1647992347885018
43931,OK,Oklahoma,2008,PCT_MEN,-0.1232551569429852
43932,OK,Oklahoma,2009,PCT_MEN,-0.11173063574240061
43933,OK,Oklahoma,2010,PCT_MEN,-0.0
43934,OK,Oklahoma,2011,PCT_MEN,-0.0
43935,OK,Oklahoma,2012,PCT_MEN,-0.0
43936,OK,Oklahoma,2013,PCT_MEN,-0.0
43937,OK,Oklahoma,2014,PCT_MEN,-0.0
43938,OR,Oregon,2006,PCT_MEN,-0.005259541559365632
43939,OR,Oregon,2007,PCT_MEN,-0.017034770982320653
43940,OR,Oregon,2008,PCT_MEN,-0.0
43941,OR,Oregon,2009,PCT_MEN,-0.0
43942,OR,Oregon,2010,PCT_MEN,0.0
43943,OR,Oregon,2011,PCT_MEN,0.0
43944,OR,Oregon,2012,PCT_MEN,0.0
43945,OR,Oregon,2013,PCT_MEN,0.0
43946,OR,Oregon,2014,PCT_MEN,0.0
43947,PA,Pennsylvania,2006,PCT_MEN,-0.12190284829774493
43948,PA,Pennsylvania,2007,PCT_MEN,-0.17813994745023656
43949,PA,Pennsylvania,2008,PCT_MEN,-0.14919940350582145
43950,PA,Pennsylvania,2009,PCT_MEN,-0.0765021547581789
43951,PA,Pennsylvania,2010,PCT_MEN,-0.0
43952,PA,Pennsylvania,2011,PCT_MEN,-0.08091286619061551
43953,PA,Pennsylvania,2012,PCT_MEN,-0.08656556331335767
43954,PA,Pennsylvania,2013,PCT_MEN,-0.06418776559447527
43955,PA,Pennsylvania,2014,PCT_MEN,-0.12441960391201719
43956,RI,Rhode Island,2006,PCT_MEN,-0.0
43957,RI,Rhode Island,2007,PCT_MEN,-0.0
43958,RI,Rhode Island,2008,PCT_MEN,0.0
43959,RI,Rhode Island,2009,PCT_MEN,-0.0
43960,RI,Rhode Island,2010,PCT_MEN,0.0
43961,RI,Rhode Island,2011,PCT_MEN,-0.0
43962,RI,Rhode Island,2012,PCT_MEN,0.0
43963,RI,Rhode Island,2013,PCT_MEN,-0.0
43964,RI,Rhode Island,2014,PCT_MEN,0.0
43965,SC,South Carolina,2006,PCT_MEN,-0.08988404568978069
43966,SC,South Carolina,2007,PCT_MEN,-0.11615376241367831
43967,SC,South Carolina,2008,PCT_MEN,-0.2000862815095022
43968,SC,South Carolina,2009,PCT_MEN,-0.2903533910890132
43969,SC,South Carolina,2010,PCT_MEN,-0.24744973239183263
43970,SC,South Carolina,2011,PCT_MEN,-0.27122294483978515
43971,SC,South Carolina,2012,PCT_MEN,-0.21441566186390063
43972,SC,South Carolina,2013,PCT_MEN,-0.1759690216934909
43973,SC,South Carolina,2014,PCT_MEN,-0.20478764973554345
43974,SD,South Dakota,2006,PCT_MEN,-0.0
43975,SD,South Dakota,2007,PCT_MEN,-0.006733756507127582
43976,SD,South Dakota,2008,PCT_MEN,-0.0
43977,SD,South Dakota,2009,PCT_MEN,-0.0
43978,SD,South Dakota,2010,PCT_MEN,0.0
43979,SD,South Dakota,2011,PCT_MEN,-0.0
43980,SD,South Dakota,2012,PCT_MEN,0.03587717636752807
43981,SD,South Dakota,2013,PCT_MEN,-0.0
43982,SD,South Dakota,2014,PCT_MEN,0.0
43983,TN,Tennessee,2006,PCT_MEN,-0.0
43984,TN,Tennessee,2007,PCT_MEN,-0.0
43985,TN,Tennessee,2008,PCT_MEN,-0.0
43986,TN,Tennessee,2009,PCT_MEN,-0.0
43987,TN,Tennessee,2010,PCT_MEN,0.0
43988,TN,Tennessee,2011,PCT_MEN,-0.0
43989,TN,Tennessee,2012,PCT_MEN,-0.0
43990,TN,Tennessee,2013,PCT_MEN,-0.0
43991,TN,Tennessee,2014,PCT_MEN,-0.0
43992,TX,Texas,2006,PCT_MEN,-0.0
43993,TX,Texas,2007,PCT_MEN,-0.035128836557396376
43994,TX,Texas,2008,PCT_MEN,-0.0
43995,TX,Texas,2009,PCT_MEN,-0.0
43996,TX,Texas,2010,PCT_MEN,-0.0
43997,TX,Texas,2011,PCT_MEN,-0.06771264685755746
43998,TX,Texas,2012,PCT_MEN,-0.07144657991947591
43999,TX,Texas,2013,PCT_MEN,-0.018120128314498662
44000,TX,Texas,2014,PCT_MEN,-0.0
44001,UT,Utah,2006,PCT_MEN,-0.12475321705696876
44002,UT,Utah,2007,PCT_MEN,-0.21468897196923625
44003,UT,Utah,2008,PCT_MEN,-0.3064618105223917
44004,UT,Utah,2009,PCT_MEN,-0.0
44005,UT,Utah,2010,PCT_MEN,-0.0
44006,UT,Utah,2011,PCT_MEN,-0.0
44007,UT,Utah,2012,PCT_MEN,-0.0
44008,UT,Utah,2013,PCT_MEN,-0.0
44009,UT,Utah,2014,PCT_MEN,-0.17829012370474437
44010,VA,Virginia,2006,PCT_MEN,-0.0
44011,VA,Virginia,2007,PCT_MEN,-0.0
44012,VA,Virginia,2008,PCT_MEN,-0.0
44013,VA,Virginia,2009,PCT_MEN,0.0
44014,VA,Virginia,2010,PCT_MEN,0.0
44015,VA,Virginia,2011,PCT_MEN,0.0
44016,VA,Virginia,2012,PCT_MEN,0.0
44017,VA,Virginia,2013,PCT_MEN,-0.0
44018,VA,Virginia,2014,PCT_MEN,0.0
44019,VT,Vermont,2006,PCT_MEN,-0.0
44020,VT,Vermont,2007,PCT_MEN,-0.0
44021,VT,Vermont,2008,PCT_MEN,-0.0
44022,VT,Vermont,2009,PCT_MEN,-0.0
44023,VT,Vermont,2010,PCT_MEN,-0.0
44024,VT,Vermont,2011,PCT_MEN,-0.0
44025,VT,Vermont,2012,PCT_MEN,-0.0
44026,VT,Vermont,2013,PCT_MEN,-0.0
44027,VT,Vermont,2014,PCT_MEN,-0.0
44028,WA,Washington,2006,PCT_MEN,-0.0
44029,WA,Washington,2007,PCT_MEN,-0.0
44030,WA,Washington,2008,PCT_MEN,-0.0
44031,WA,Washington,2009,PCT_MEN,-0.0
44032,WA,Washington,2010,PCT_MEN,-0.04022753277638741
44033,WA,Washington,2011,PCT_MEN,-0.09497859923418017
44034,WA,Washington,2012,PCT_MEN,-0.014931788409076425
44035,WA,Washington,2013,PCT_MEN,-0.0
44036,WA,Washington,2014,PCT_MEN,-0.0
44037,WI,Wisconsin,2006,PCT_MEN,-0.11481034353880759
44038,WI,Wisconsin,2007,PCT_MEN,-0.032470568344428324
44039,WI,Wisconsin,2008,PCT_MEN,-0.010232670583284599
44040,WI,Wisconsin,2009,PCT_MEN,-0.0
44041,WI,Wisconsin,2010,PCT_MEN,-0.0
44042,WI,Wisconsin,2011,PCT_MEN,-0.025106895533329673
44043,WI,Wisconsin,2012,PCT_MEN,-0.008541969071673861
44044,WI,Wisconsin,2013,PCT_MEN,-0.04032518142351698
44045,WI,Wisconsin,2014,PCT_MEN,-0.1045512887799495
44046,WV,West Virginia,2006,PCT_MEN,-0.0
44047,WV,West Virginia,2007,PCT_MEN,-0.0
44048,WV,West Virginia,2008,PCT_MEN,-0.009375813390675117
44049,WV,West Virginia,2009,PCT_MEN,-0.03174835422540042
44050,WV,West Virginia,2010,PCT_MEN,-0.0
44051,WV,West Virginia,2011,PCT_MEN,-0.0
44052,WV,West Virginia,2012,PCT_MEN,-0.06458516585507018
44053,WV,West Virginia,2013,PCT_MEN,-0.015157333720538945
44054,WV,West Virginia,2014,PCT_MEN,-0.0
44055,WY,Wyoming,2006,PCT_MEN,-0.0
44056,WY,Wyoming,2007,PCT_MEN,-0.0
44057,WY,Wyoming,2008,PCT_MEN,-0.0
44058,WY,Wyoming,2009,PCT_MEN,-0.0
44059,WY,Wyoming,2010,PCT_MEN,-0.0
44060,WY,Wyoming,2011,PCT_MEN,-0.0
44061,WY,Wyoming,2012,PCT_MEN,-0.09144457573944133
44062,WY,Wyoming,2013,PCT_MEN,-0.0
44063,WY,Wyoming,2014,PCT_MEN,-0.06473332038960922
44064,AK,Alaska,2006,PCT_WHITE,0.1323066693714703
44065,AK,Alaska,2007,PCT_WHITE,0.12895042524884173
44066,AK,Alaska,2008,PCT_WHITE,0.2656077207787298
44067,AK,Alaska,2009,PCT_WHITE,0.3047843397139497
44068,AK,Alaska,2010,PCT_WHITE,0.32167514323859747
44069,AK,Alaska,2011,PCT_WHITE,0.12219483719461988
44070,AK,Alaska,2012,PCT_WHITE,0.04346384867393928
44071,AK,Alaska,2013,PCT_WHITE,0.41552359147092244
44072,AK,Alaska,2014,PCT_WHITE,0.23062229307691767
44073,AL,Alabama,2006,PCT_WHITE,0.5176203497251699
44074,AL,Alabama,2007,PCT_WHITE,0.437330060292916
44075,AL,Alabama,2008,PCT_WHITE,0.39656767420924066
44076,AL,Alabama,2009,PCT_WHITE,0.4544466518034023
44077,AL,Alabama,2010,PCT_WHITE,0.3793854602140954
44078,AL,Alabama,2011,PCT_WHITE,0.4086982146240164
44079,AL,Alabama,2012,PCT_WHITE,0.36710984442634464
44080,AL,Alabama,2013,PCT_WHITE,0.4080382676992879
44081,AL,Alabama,2014,PCT_WHITE,0.4675493302288009
44082,AR,Arkansas,2006,PCT_WHITE,0.0
44083,AR,Arkansas,2007,PCT_WHITE,0.0
44084,AR,Arkansas,2008,PCT_WHITE,0.0
44085,AR,Arkansas,2009,PCT_WHITE,0.0
44086,AR,Arkansas,2010,PCT_WHITE,0.0
44087,AR,Arkansas,2011,PCT_WHITE,0.0
44088,AR,Arkansas,2012,PCT_WHITE,0.03532210866517687
44089,AR,Arkansas,2013,PCT_WHITE,0.0
44090,AR,Arkansas,2014,PCT_WHITE,0.0
44091,AZ,Arizona,2006,PCT_WHITE,0.0
44092,AZ,Arizona,2007,PCT_WHITE,0.0
44093,AZ,Arizona,2008,PCT_WHITE,0.0
44094,AZ,Arizona,2009,PCT_WHITE,0.0
